GENESIS-Tabelle: 14337-01-04-4
Landtagswahlen: Rheinland-Pfalz - Wahlberechtigte und;;;;;;;;;;;;
-beteiligung, Gültige Stimmen nach Parteien;;;;;;;;;;;;
- Wahl-/Stichtag - regionale Tiefe: Kreise und krfr. Städte;;;;;;;;;;;;
Landtagswahlen: Rheinland.Pfalz;;;;;;;;;;;;
;;;Wahlberechtigte;Wahlbeteiligung;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen;Gültige Stimmen
24.03.1996;07334;    Germersheim, Landkreis;84821;73,4;60744;22652;24459;4061;3714;-;-;5858
24.03.1996;07335;    Kaiserslautern, Landkreis;81845;73,9;58614;21480;25867;3208;3551;-;-;4508
24.03.1996;07336;    Kusel, Landkreis;62162;71,3;43048;10941;22964;2477;2727;-;-;3939
24.03.1996;07337;    Südliche Weinstraße, Landkreis;81699;77,6;61496;22393;25154;4519;5682;-;-;3748
24.03.1996;07338;    Rhein-Pfalz-Kreis;109073;75,8;80801;30600;31492;5338;6930;-;-;6441
24.03.1996;07339;    Mainz-Bingen, Landkreis;140615;72,6;100172;35816;39364;8684;11706;-;-;4602
24.03.1996;07340;    Südwestpfalz, Landkreis;82141;75,3;59150;23076;23419;3684;4358;-;-;4613
__________
"zu ""CDU/CSU"":
CSU nur in Bayern"
"© Statistische Ämter des Bundes und der Länder, Deutschland, 2023.
Dieses Werk ist lizenziert unter der Datenlizenz Deutschland
- Namensnennung - Version 2.0."
Stand: 14.11.2023 / 11:20:39
